id,first_name,last_name,hand,birth_date,country_code,clean_birth_date
204648,Robert,Kaplan,L,19560913,USA,1956-09-13
204649,,Meilich,R,,,
204650,Joel,Napoles,R,,MEX,
204651,Angelo,Chiaiese,R,,ITA,
204652,Luigi,Chiaiese,R,,ITA,
204653,Fabio,Mion Bet,R,,VEN,
204654,Robert,Petrie,R,,USA,
204655,V,Alvarez,R,,ESP,
204656,H,Trickey,U,,,
204657,Unknown,Hoshono,R,,,
204658,,Benroi,R,,ISR,
204659,Unknown,Rachnimov,R,,ISR,
204660,Jose Miguel,Ayala,U,,CHI,
204661,Unknown,Manean,R,,,
204662,,Agger,R,,,
204663,Unknown,Gishaov,R,,,
204664,Unknown,Mcdonald,R,,,
204665,,Bradley,U,,,
204666,Unknown,Marrouki,R,,,
204667,Unknown,Tarkkila,R,,,
204668,Unknown,Ruess,R,,,
204669,Unknown,Faul,R,,,
204670,,Mezger,R,,,
204671,Unknown,Rameiser,R,,,
204672,Amen,Orlando,U,,,
204673,Keith,Barton,R,,AUS,
204674,,Atkinson,R,,USA,
204675,Richard,Ofarrell,R,,AUS,
204676,Unknown,Sman,R,,,
204677,,Wills,U,,,
204678,Alejandro,Paxtot,R,,ARG,
204679,,Zapata,R,,,
204680,,Mezquita,R,,ESP,
204681,,Vicens,R,,,
204682,Unknown,Lodigiani,R,,,
204683,Bruno,Lafont,U,,FRA,
204684,Unknown,Guendel,R,,,
204685,Unknown,Rigaf,R,,,
204686,Archie,Adamopoulos,R,,AUS,
204687,Mark,Mcloughlin,R,,AUS,
204688,,Segun,R,,,
204689,Carl,Fischer,U,,USA,
204690,Dennis,Soumilas,L,,AUS,
204691,Anastasis,Bavelas,R,,GRE,
204692,David,Yawalkar,U,19910410,GER,1991-04-10
204693,Laurent,Munerat,U,19800113,FRA,1980-01-13
204694,David,Perez Gonzalez,U,19870310,ESP,1987-03-10
204695,Juan Cruz,Herreros,U,19920828,ARG,1992-08-28
204696,Akira,Kuwada,U,19920811,ARG,1992-08-11
204697,David,Burstein,R,19890513,USA,1989-05-13
204698,Boyd,Michau,U,19850529,RSA,1985-05-29
204699,Uros,Bende,U,19920428,SLO,1992-04-28
204700,Toki,Sherbakov,U,19910817,USA,1991-08-17
204701,Sven,Frerking,U,19861111,GER,1986-11-11
204702,Go,Matsunaga,U,19820527,JPN,1982-05-27
204703,Daniel,Gal,R,19851022,USA,1985-10-22
204704,Scott,Kahler,U,19841003,USA,1984-10-03
204705,Jean Charles,Diame,U,19890602,FRA,1989-06-02
204706,Dirk,Homscheid,U,19740830,GER,1974-08-30
204707,Gregory,Guillon,U,19800916,FRA,1980-09-16
204708,Gerald,Schwarzenpoller,U,19890712,AUT,1989-07-12
204709,Bjorn Claes,Ziegler,U,19671227,SWE,1967-12-27
204710,Pierre Larry,Petrone,L,19860430,FRA,1986-04-30
204711,Tomas,Patino,U,19920513,COL,1992-05-13
204712,Patrik,Steinmetz,U,19880501,GER,1988-05-01
204713,Kristoffer,Schimpf,U,19870725,GER,1987-07-25
204714,Andrea,Baldini,U,19960724,ITA,1996-07-24
204715,Christian,Schmidt,R,19870801,GER,1987-08-01
204716,Erik,Hjertonsson,U,19910818,SWE,1991-08-18
204717,Giacomo,Sano,U,19910307,VEN,1991-03-07
204718,Federico,Chavarria,U,19861120,CRC,1986-11-20
204719,Philippe,Perrier,U,19811015,FRA,1981-10-15
204720,Jason Thomas,Hill,U,19870221,USA,1987-02-21
204721,Michael,Perkinson,U,19851230,USA,1985-12-30
204722,Mandour,Abdalla,U,19640714,SUD,1964-07-14
204723,Jadielson Silva De,Araujo,U,19920519,BRA,1992-05-19
204724,Matias,Bisiaux,U,19910708,FRA,1991-07-08
204725,David,Delabie,U,19890225,FRA,1989-02-25
204726,Jorge Mario,Ramos,U,19840815,COL,1984-08-15
204727,Roberto,Martinez Torres,R,19920612,PAN,1992-06-12
204728,Cristian,Schillaci,L,19790727,ITA,1979-07-27
204729,Andre,Luz,U,19790814,BRA,1979-08-14
204730,Paul Henri,Teyssedre,U,19920827,FRA,1992-08-27
204731,Andrea,Murari,R,19681029,ITA,1968-10-29
204732,Marius,Wahlier,U,19900312,GER,1990-03-12
204733,Sven,Poslusny,R,19901017,GER,1990-10-17
204734,Tim,America,U,19870625,NED,1987-06-25
204735,Rene,Lindenbergh,U,19870401,NED,1987-04-01
204736,Lisandro Nicolas,Giraldi,U,19731029,ARG,1973-10-29
204737,Alejandro,Moreno,U,19900130,MEX,1990-01-30
204738,Nicola,Ferrari,U,19950502,ITA,1995-05-02
204739,Patxi,Mintegui,U,19620105,ESP,1962-01-05
204740,Jenner,Stevenson,U,19870119,CAN,1987-01-19
204741,Ricardo,Silva,U,19690902,BRA,1969-09-02
204742,Alex,Goldnagl,R,19760105,AUT,1976-01-05
204743,Florian,Reinhart,U,19871230,AUT,1987-12-30
204744,Ben,Rogers,U,19880512,GBR,1988-05-12
204745,Gustavo,Elizondo,U,19920203,USA,1992-02-03
204746,Juan,Martin Diaz,U,19751128,ARG,1975-11-28
204747,Anton,Kratyuk,U,19820205,RUS,1982-02-05
204748,Daiju,Hanaki,U,19921125,JPN,1992-11-25
204749,Yu,Ito,U,19920725,JPN,1992-07-25
204750,Paul,Steele,U,19610929,USA,1961-09-29
204751,Steven,Lee,U,19800814,GBR,1980-08-14
204752,Antoine,Bardoux,U,19860308,FRA,1986-03-08
204753,Salvatore,Pogliese,U,19730116,ITA,1973-01-16
204754,Per Anders,Lindeborg,R,19590805,SWE,1959-08-05
204755,Abdulla Mohamed Ahmed,Mohamed,U,19890126,BRN,1989-01-26
204756,Arnaud,Darennes,U,19880425,FRA,1988-04-25
204757,Luca,Pignatelli,U,19920927,ITA,1992-09-27
204758,Lennart,Gouka,U,19820728,NED,1982-07-28
204759,Oscar,Viana Torrecilla,U,19680322,ESP,1968-03-22
204760,Dave,Fuhrig,U,19830416,USA,1983-04-16
204761,Miklos Sandor,Nagy,U,19850705,HUN,1985-07-05
204762,Jakub,Musil,U,19970128,CZE,1997-01-28
204763,Miikka,Keronen,U,19701112,FIN,1970-11-12
204764,Daniel Dario,Capponi,R,19930827,ITA,1993-08-27
204765,Francesco,Oliva,U,19940505,ITA,1994-05-05
204766,Simone,Gentili,R,19760331,ITA,1976-03-31
204767,Michael,Crooks,U,19831202,GBR,1983-12-02
204768,Matheus,Maeda,U,19971108,BRA,1997-11-08
204769,Marek,Benda,U,19770125,CZE,1977-01-25
204770,Maxence,Dutreix,U,19920621,FRA,1992-06-21
204771,Vito,Marinelli,R,19860712,ITA,1986-07-12
204772,Robin,Akser,U,19881004,SWE,1988-10-04
204773,Jean Francois,Danican,U,19750621,FRA,1975-06-21
204774,Ryusuke,Akatsu,U,19880815,JPN,1988-08-15
204775,Yosuke,Kawabata,U,19960329,JPN,1996-03-29
204776,Nobumasa,Akiyama,U,19760727,JPN,1976-07-27
204777,Giani,Olivo,U,19901028,ARG,1990-10-28
204778,Jonathan,Wynne,U,19890328,GBR,1989-03-28
204779,Denis,Petryaev,U,19750425,UKR,1975-04-25
204780,Richard,Byun,U,19941215,AUS,1994-12-15
204781,Taira,Watanabe,U,19970410,JPN,1997-04-10
204782,Kyle,Colliluori,U,19901025,USA,1990-10-25
204783,Victorien,Lemaire,U,19920816,FRA,1992-08-16
204784,Alex,Belozerskikh,U,19990404,RUS,1999-04-04
204785,Daiki,Hirota,U,19961025,JPN,1996-10-25
204786,Taiki,Tamura,U,19960810,JPN,1996-08-10
204787,Joachim,Nierfeld,U,19691107,CAN,1969-11-07
204788,Ryan,Borczon,U,19880915,CAN,1988-09-15
204789,Adriano,Fuorivia,U,19780427,CAN,1978-04-27
204790,Andrea,Spolaore,U,19690618,ITA,1969-06-18
204791,Remo,Torretta,U,19680805,ITA,1968-08-05
204792,Benito,Rodriguez Jimenez,U,19950629,ESP,1995-06-29
204793,Diego,Vazquez Zambrano,U,19980404,ESP,1998-04-04
204794,Bor,Schweiger Muzar,U,19970602,SLO,1997-06-02
204795,David,Laser,U,19941205,USA,1994-12-05
204796,Maksim,Mickovic,R,19980715,MNE,1998-07-15
204797,Gaston,Ciuccio,U,19970729,ARG,1997-07-29
204798,Marcello,Testa,U,19930601,ITA,1993-06-01
204799,Andrea,Gasperini,U,19900226,ITA,1990-02-26
204800,Rafael,Peters,R,19950819,GBR,1995-08-19
204801,Evgeny,Rodionov,U,19841202,RUS,1984-12-02
204802,Bernd,Kleinschuster,U,19940205,AUT,1994-02-05
204803,Stefan,Tauss,U,19940514,AUT,1994-05-14
204804,Oliver,Devecseri,L,19860118,HUN,1986-01-18
204805,Janos,Liptak,R,19740608,HUN,1974-06-08
204806,Zachary,Yablon,U,19950503,USA,1995-05-03
204807,Gary,Bertoldo,U,19900710,AUS,1990-07-10
204808,Simon,Dalfonso,R,19951102,USA,1995-11-02
204809,Rouslan,Zatsepin,U,19980423,RUS,1998-04-23
204810,David,Aurelio,U,19830227,POR,1983-02-27
204811,Kirill,Chuiko,U,19970419,BLR,1997-04-19
204812,Yannick,Quaedvlieg,U,19870302,NED,1987-03-02
204813,Mohamed,Elghazawy,U,19750106,EGY,1975-01-06
204814,Omar,Makhlouf,R,19951103,EGY,1995-11-03
204815,Florent,Bonzom,U,19970316,FRA,1997-03-16
204816,Jose Luis,Gonzalez Del Valle Lopez,U,19670621,ESP,1967-06-21
204817,Benjamin,Buck,U,19860622,GER,1986-06-22
204818,Marios,Michailidis,U,19730707,GRE,1973-07-07
204819,Basil,Jacob,U,19950622,NGR,1995-06-22
204820,Owolabi Sodiq,Jinadu,U,19880819,NGR,1988-08-19
204821,Geraldo Gomes,Zumba,U,19971229,BRA,1997-12-29
204822,Felipe,Oliveira,U,19861027,BRA,1986-10-27
204823,Renato,Oliveira,U,19861027,BRA,1986-10-27
204824,Adonaldo,Amorim,U,19871119,BRA,1987-11-19
204825,Leandro Augusto,Dos Santos Carvalho,U,19911005,BRA,1991-10-05
204826,Otto Jose,Abad Fernandez,U,19960522,PER,1996-05-22
204827,Horacio,Callirgos Céspedes,R,19980716,PER,1998-07-16
204828,Igor,Chernyshev,U,19940109,RUS,1994-01-09
204829,Roger,Andreu,U,19961205,ESP,1996-12-05
204830,David,Segarra,U,19970613,ESP,1997-06-13
204831,Ben,Minski,U,19930402,GBR,1993-04-02
204832,Tom,Kisiel,U,19870227,GBR,1987-02-27
204833,Sam,Preston,U,19860306,GBR,1986-03-06
204834,Christopher,Papadakis,U,19920126,GER,1992-01-26
204835,Sho,Matsumoto,U,19881031,JPN,1988-10-31
204836,Giovanni,Latona,U,19961010,ITA,1996-10-10
204837,Francesco,Lo Bue,U,19940826,ITA,1994-08-26
204838,Andras,Kuharszky,R,19851212,HUN,1985-12-12
204839,Oumar,Ould Mouhamed Lemine,U,19801220,MTN,1980-12-20
204840,Toni,Simonovic,R,19980524,CRO,1998-05-24
204841,Basile,De Raemy,U,19940718,SUI,1994-07-18
204842,Jose Antonio,Lores Peniche,U,19970926,MEX,1997-09-26
204843,Roy,Camara De Freitas,U,19980415,MEX,1998-04-15
204844,Manso,Igor,U,19791228,BRA,1979-12-28
204845,Marcos Cristiano,Andrade,U,19741224,BRA,1974-12-24
204846,Ben Hur,Kasprzak Filho,U,19980629,BRA,1998-06-29
204847,Gianmarco,Passerini,U,19951122,ITA,1995-11-22
204848,Matteo,Costa,U,19890302,ITA,1989-03-02
204849,Edmond,Aynedjian,U,19970630,CYP,1997-06-30
204850,George,Christodoulou,U,19970312,CYP,1997-03-12
204851,Christos,Trikomitis,U,19931218,CYP,1993-12-18
204852,Daniel,Gonzalez Buil,R,19820617,ESP,1982-06-17
204853,Ramzi,Shuaibi Morales,R,19750520,ESP,1975-05-20
204854,Andreas,Stylianou,R,19960813,CYP,1996-08-13
204855,Joao,Yamacita,U,19960626,BRA,1996-06-26
204856,Ramon Andres,Rodriguez Meza,U,19960822,VEN,1996-08-22
204857,Michael,Commings,U,19981126,AUS,1998-11-26
204858,Kevin Leonel,Hernandez Mariona,U,19990322,GUA,1999-03-22
204859,Gustavs,Lukstins,U,19981215,LAT,1998-12-15
204860,Ryan,Brough,U,19960901,GBR,1996-09-01
204861,Daniel,Bennett,U,19980227,GBR,1998-02-27
204862,Inaki,Rivero,U,19980801,ESP,1998-08-01
204863,David,Samardzija,U,19970414,CRO,1997-04-14
204864,Manuel,Valcarcel,U,19970628,ESP,1997-06-28
204865,Kurt,Lacount,L,19970909,GBR,1997-09-09
204866,Max,Lacount,U,19970909,GBR,1997-09-09
204867,Tommy,Chavez,U,19900714,USA,1990-07-14
204868,Julian,Rozenstein,U,19960921,USA,1996-09-21
204869,Oliver,Landert,U,19951008,USA,1995-10-08
204870,Jeremy,Gibbens Schneider,U,19951225,CAN,1995-12-25
204871,Ayumu,Iwasaki,U,19950413,JPN,1995-04-13
204872,Gen,Usui,U,19931018,JPN,1993-10-18
204873,Buntarou,Niwa,U,19930410,JPN,1993-04-10
204874,Kaiji,Sonda,U,19930726,JPN,1993-07-26
204875,Michele,Della Cagnoletta,U,19941209,ITA,1994-12-09
204876,Davide,Pozzoni,U,19860423,ITA,1986-04-23
204877,Jordan,Hefti,R,19981003,SUI,1998-10-03
204878,Giordan,Kunz,R,19980114,SUI,1998-01-14
204879,Mohamed Esam,Abdulaal,U,19971013,BRN,1997-10-13
204880,Ali,Alasfoor,R,19950705,BRN,1995-07-05
204881,Nishangan,Nadaraja,U,19961106,SRI,1996-11-06
204882,Nicola,Giuliani,U,19950602,ITA,1995-06-02
204883,Pierluigi,Piredda,U,19820602,ITA,1982-06-02
204884,Maik,Stubbe,R,19951121,GER,1995-11-21
204885,Ting Hui,Zhang,R,19980207,CHN,1998-02-07
204886,Agustin,Coria,U,19950526,ARG,1995-05-26
204887,Bernabe,Herrera,U,19960911,ARG,1996-09-11
204888,Athanasios,Bilis,R,19990403,GRE,1999-04-03
204889,Yuto,Tsukagoshi,U,19940705,JPN,1994-07-05
204890,Aiki,Oikawa,U,19940612,JPN,1994-06-12
204891,Niko,Nylund,U,19980908,FIN,1998-09-08
204892,Nicolas,Rouanet,L,19960310,FRA,1996-03-10
204893,Maxime,Mitard,R,19910924,FRA,1991-09-24
204894,Adrien,Vaseux,U,19890520,FRA,1989-05-20
204895,Yanis,Chettar,U,19960721,FRA,1996-07-21
204896,James,Ryan,R,19970203,GBR,1997-02-03
204897,Alonso,Tellez Agudiez,U,19960518,ESP,1996-05-18
204898,Benjamin,Simoncini,L,19950303,FRA,1995-03-03
204899,Vadim,Amelin,U,19970521,RUS,1997-05-21
204900,Karsten,Windler,R,19810502,GER,1981-05-02
204901,Scott William,Lister,U,19930208,GBR,1993-02-08
204902,Andres,Bernal,R,19891203,DOM,1989-12-03
204903,Felipe Vier,Resende,U,19960531,BRA,1996-05-31
204904,Tejas,Kapoor,R,19971101,IND,1997-11-01
204905,Joshua,Macneil,U,19950718,CAN,1995-07-18
204906,Tejas,Phaterpekar,U,19960907,CAN,1996-09-07
204907,Brad,Frehlich,U,19901129,CAN,1990-11-29
204908,Charlie,Hughes,L,19950830,GBR,1995-08-30
204909,William,Anth Forsberg,U,19971028,SWE,1997-10-28
204910,Luca,Fogliera,U,19940118,ITA,1994-01-18
204911,Giammarco,Gabbanini,U,19960508,ITA,1996-05-08
204912,Karlo,Divkovic,R,19990216,CRO,1999-02-16
204913,Iori,Yoshida,U,19981002,JPN,1998-10-02
204914,Aleksa,Markovic,U,19991022,BIH,1999-10-22
204915,Nemanja,Sarenac,U,19980805,BIH,1998-08-05
204916,Jaume,Morera Zamora,U,19980717,ESP,1998-07-17
204917,Jan,Jochman,U,19950304,CZE,1995-03-04
204918,Lukas,Zvikas,U,19970323,LTU,1997-03-23
204919,Dong Woon,Kang,U,19961107,KOR,1996-11-07
204920,Jae Hee,Cho,U,19960719,KOR,1996-07-19
204921,Chirayu,Limpatum,U,19940419,THA,1994-04-19
204922,Hamza,Adnaoui,U,19920824,MAR,1992-08-24
204923,Karim,Khaddari,R,19970909,MAR,1997-09-09
204924,Walid,Mountassir,U,19960107,MAR,1996-01-07
204925,Sean,Bailey,U,19911123,CAN,1991-11-23
204926,Benigno Gabriel,Rojas Unate,U,19950805,MEX,1995-08-05
204927,Ian,Tomas,U,19930522,PHI,1993-05-22
204928,Cole,Lacap,R,19980215,CAN,1998-02-15
204929,Connor,Davies,R,19970614,CAN,1997-06-14
204930,Amad,Ahmed,R,19980412,CAN,1998-04-12
204931,Daniel,Peyre,U,19760119,FRA,1976-01-19
204932,Roman,Kucherenko,R,19950502,UKR,1995-05-02
204933,Gianmarco,Calvo,U,19871222,ITA,1987-12-22
204934,Rodrigo,Caldeira,U,19891231,POR,1989-12-31
204935,Pierre,Abgrall,U,19870105,FRA,1987-01-05
204936,Philippe,De Rouffignac,U,19880818,FRA,1988-08-18
204937,Nicolas,Truchot,R,19820726,FRA,1982-07-26
204938,Pablo,Lizaga Bona,U,19900623,ESP,1990-06-23
204939,Hector,Puertolas Capdevila,R,19880316,ESP,1988-03-16
204940,Mario,Simon Garcia,U,19881108,ESP,1988-11-08
204941,Wolfgang,Tinnacher,U,19640831,AUT,1964-08-31
204942,Roman,Jarc,U,19610311,SLO,1961-03-11
204943,Luis,Claro,R,19890409,POR,1989-04-09
204944,Christophe,Camus,U,19810320,FRA,1981-03-20
204945,Hrvoje,Raic,U,19861001,CRO,1986-10-01
204946,Christopher,Gill,U,19690430,GBR,1969-04-30
204947,Andy,Koval,U,19670701,GBR,1967-07-01
204948,Erkki,Viitasaari,R,19840724,FIN,1984-07-24
204949,Neil,Murray,U,19840412,GBR,1984-04-12
204950,Daniel,Stayanov,U,,BUL,
204951,Balazs,Czotter,U,19751003,HUN,1975-10-03
204952,Won Son,Jang,U,19881219,KOR,1988-12-19
204953,Sami Mohammed,Al Sadi,U,19891022,SYR,1989-10-22
204954,Ryosuke,Era,U,19720703,JPN,1972-07-03
204955,Kazutaka,Endou,U,19900524,JPN,1990-05-24
204956,Hiroyuki,Fujisawa,U,19860212,JPN,1986-02-12
204957,Takahide,Kajikawa,U,19851119,JPN,1985-11-19
204958,Marco Antonio,Lopez,R,19870707,MEX,1987-07-07
204959,Hideki,Fukuta,U,19710807,JPN,1971-08-07
204960,Bradley Weston,Wendt,U,19880525,USA,1988-05-25
204961,Ryusuke,Saji,U,19850302,JPN,1985-03-02
204962,Daisuke,Norita,U,19860118,JPN,1986-01-18
204963,Masashi,Shibata,U,19860725,JPN,1986-07-25
204964,Ryohei,Takanohashi,U,19881003,JPN,1988-10-03
204965,Kazuyoshi,Yuji,U,19730710,JPN,1973-07-10
204966,Tomas,Cordonnier,U,19890310,ARG,1989-03-10
204967,Nicolas,Rugeles,U,19890409,COL,1989-04-09
204968,Jon,Sustacha,U,19780320,ESP,1978-03-20
204969,Andrew,Butz,U,19960401,VAN,1996-04-01
204970,Jordan,Smith,R,19890107,CAN,1989-01-07
204971,Tom,Young,U,19880503,USA,1988-05-03
204972,Ryan,Addison,U,19890314,RSA,1989-03-14
204973,Victor,Sanchez Vera,U,19861030,ESP,1986-10-30
204974,Gabriel,Haro Gordillo,U,19681218,ESP,1968-12-18
204975,Juan,Martinez Becerra,U,19691208,ESP,1969-12-08
204976,Victor,Salazar,U,19690605,ESP,1969-06-05
204977,Daniele,Rosa,U,19860524,ITA,1986-05-24
204978,Samuel,Sanford,U,19890522,FRA,1989-05-22
204979,Tim,Hansson,U,19880808,SWE,1988-08-08
204980,Mattias,Skold,U,19860811,SWE,1986-08-11
204981,Lani,Hakim,U,19790426,FRA,1979-04-26
204982,Angel,Goana Gonzalez,U,19910726,ESP,1991-07-26
204983,Antonio,Ridao Marin,U,19790414,ESP,1979-04-14
204984,Gus,Treyz,U,19830527,USA,1983-05-27
204985,Artom,Klimov,U,,RUS,
204986,Plamen,Avramov,U,19890126,BUL,1989-01-26
204987,Martin,Gantchev,U,19881006,BUL,1988-10-06
204988,Dimitris,Patsourakos,U,19861121,GRE,1986-11-21
204989,Kostas,Zaraklanis,U,19860822,GRE,1986-08-22
204990,Jorge,Maestro Navarro,U,19900422,ESP,1990-04-22
204991,Pablo,Arratia,U,19910213,CHI,1991-02-13
204992,Sasa,Ljumic,U,,SWE,
204993,Nikos,Galanis,U,19920412,GRE,1992-04-12
204994,Sokrates,Samios,U,19910719,GRE,1991-07-19
204995,Bogdan,Glab,U,19700418,POL,1970-04-18
204996,Tomasz,Malmiga,U,19840607,POL,1984-06-07
204997,Gianmaria,Brusini,U,19850719,ITA,1985-07-19
204998,Haris,Huremovic,U,19830816,BIH,1983-08-16
204999,Alexander,Hutchings,U,19870101,GBR,1987-01-01
205000,Dragos Mihai,Bologa,U,19920215,ROU,1992-02-15
205001,Radu Bogdan,Bologa,U,19880630,ROU,1988-06-30
205002,Eduard,Anghelache,U,19800216,ROU,1980-02-16
205003,Felix,Adjei,U,19870725,GHA,1987-07-25
205004,Nathan,Douioria,U,19840521,GHA,1984-05-21
205005,Zoran,Risteski,U,19890408,MKD,1989-04-08
205006,Ojvind,Alver,U,19820615,SWE,1982-06-15
205007,Mathieu,Leboucher,U,19850202,FRA,1985-02-02
205008,Dmitry,Grigorov,U,19880925,BLR,1988-09-25
205009,Petr,Grischenko,U,19870613,RUS,1987-06-13
205010,Gregory,Bekkers,R,19860307,BEL,1986-03-07
205011,Davor,Kolic,U,19760919,SCG,1976-09-19
205012,Michael,Van Der Merwe,U,19860701,RSA,1986-07-01
205013,Gareth,Doran,R,19850219,IRL,1985-02-19
205014,Asri,Partei,U,19870116,INA,1987-01-16
205015,Tom,Laskowski,U,19880218,USA,1988-02-18
205016,Hernan Dario,Rosenberg,U,19750706,ARG,1975-07-06
205017,Lisandro,Uribe,U,19871109,ARG,1987-11-09
205018,Nicolas,Auruccio,R,19910120,ARG,1991-01-20
205019,Shaban,Shaban,U,19810403,EGY,1981-04-03
205020,Charles,Astruc Truche,U,19880111,FRA,1988-01-11
205021,Martin,Kuruc,R,19890219,CZE,1989-02-19
205022,Tomas,Lojka,U,19880322,CZE,1988-03-22
205023,Daniel,Vanek,U,19730211,CZE,1973-02-11
205024,Philip,Hill,U,19680819,GBR,1968-08-19
205025,Jan,Cejka,U,19880615,CZE,1988-06-15
205026,Michael,Raab,U,19801007,AUT,1980-10-07
205027,Kavan,Sejpal,R,19890217,IND,1989-02-17
205028,Rafael,Oliveira,U,19890131,BRA,1989-01-31
205029,Khaled,Khiari,U,19900922,TUN,1990-09-22
205030,Brian,Dorval,U,19630614,USA,1963-06-14
205031,Russell,Tringali,U,19630920,USA,1963-09-20
205032,Pablo,Numbela,U,19890626,BOL,1989-06-26
205033,Nyoman,Magha Putra,U,19900120,INA,1990-01-20
205034,Revel,Yehezkia,U,19910308,INA,1991-03-08
205035,Lenz,Theodor,U,19901023,INA,1990-10-23
205036,Alfrets,Singkay,U,19690530,INA,1969-05-30
205037,Kenji,Fukuda,U,19900804,JPN,1990-08-04
205038,Ryosuke,Ohashi,U,19890825,JPN,1989-08-25
205039,Yoshitaka,Fujiwara,U,19770822,JPN,1977-08-22
205040,Roberto,Gomez,U,19880308,MEX,1988-03-08
205041,Oscar,Abarca,U,19770825,MEX,1977-08-25
205042,Amin,Bermudez,U,19831130,MEX,1983-11-30
205043,Andrew,Danford,U,19861229,USA,1986-12-29
205044,Joel,Danford,U,19880126,USA,1988-01-26
205045,Connor,Brown,U,19900914,USA,1990-09-14
205046,Ryan,Kent,U,19850722,USA,1985-07-22
205047,Masayuki,Fujisawa,U,19841119,JPN,1984-11-19
205048,Brandon,Lee,R,19830111,USA,1983-01-11
205049,Jeffrey,Zeller,U,19851024,USA,1985-10-24
205050,Shinepi,Suzuki,U,19870626,USA,1987-06-26
205051,David,Froschauer,U,19780102,USA,1978-01-02
205052,Pavel,Levitanus,U,19771026,USA,1977-10-26
205053,Jerry,Szymanski,U,19770821,VEN,1977-08-21
205054,Shadi,Jomaa,U,19910523,VEN,1991-05-23
205055,Elvis,Muterwe,U,19790606,ZIM,1979-06-06
205056,Mohammed,Mahmoud,U,19830101,SUD,1983-01-01
205057,Hazem,Beltagui,U,19880806,EGY,1988-08-06
205058,Shereif,Hegazy,R,19870820,EGY,1987-08-20
205059,Amir,Ghoneim,U,19850412,EGY,1985-04-12
205060,Tarek,Khamis,U,19870216,EGY,1987-02-16
205061,Nicolas,Houard,U,19840821,FRA,1984-08-21
205062,Sam H,Burns,U,19880617,USA,1988-06-17
205063,Carlos,Martin Moreno,U,19890411,ESP,1989-04-11
205064,Trent,Broach,U,19820605,USA,1982-06-05
205065,Frederic,Elsner,U,19880921,AUT,1988-09-21
205066,Franz,Rainer,U,19780220,AUT,1978-02-20
205067,Massimiliano,Andreini,U,19871124,ITA,1987-11-24
205068,Arturo,Palma,U,19750320,CHI,1975-03-20
205069,Pablo,Ingaramo,U,19880901,ARG,1988-09-01
205070,Oscar,Martinez Los Arcos,U,19840719,ESP,1984-07-19
205071,Senol,Burghina,U,19880304,ROU,1988-03-04
205072,Adrien,Amory,U,19830723,FRA,1983-07-23
205073,Sascha,Kiehne,U,19850512,GER,1985-05-12
205074,Benjamin,Klauser,U,19901016,AUT,1990-10-16
205075,Peter,Robic,U,19801222,AUT,1980-12-22
205076,Manuel,Wachta,U,19850726,AUT,1985-07-26
205077,Alexander,Linsbichler,U,19830304,AUT,1983-03-04
205078,Yuri,Matyychuk,R,19880627,RUS,1988-06-27
205079,Ole,Sievers,U,19820718,GER,1982-07-18
205080,Marc,Ungewiss,U,19701027,GER,1970-10-27
205081,Daniel,Garcia Extremiana,U,19800512,ESP,1980-05-12
205082,Paul,Kugler,U,19900322,AUT,1990-03-22
205083,Peter,Umfahrer,U,19781210,AUT,1978-12-10
205084,Stefan,Winkler,U,19810309,AUT,1981-03-09
205085,Mario,Treber,U,19910416,AUT,1991-04-16
205086,Peteris,Vinogradovs,U,19900101,LAT,1990-01-01
205087,Filip,Miljevic,U,19880904,SCG,1988-09-04
205088,Stephane,Jouanny,L,19870411,FRA,1987-04-11
205089,Vladislav,Chvatal,R,19850413,CZE,1985-04-13
205090,Boy,Verbaan,U,19880806,NED,1988-08-06
205091,Andrea,Venditti,U,19900602,ITA,1990-06-02
205092,Niklas,Ottowitz,U,19831205,AUT,1983-12-05
205093,Marco,Gatterer,U,19890225,AUT,1989-02-25
205094,Oliver,Petz,U,19880604,AUT,1988-06-04
205095,Ivan,Mojsejev,U,19891203,SCG,1989-12-03
205096,Joshua U,Scholl,U,19880627,USA,1988-06-27
205097,Wojtek,Vetter,U,19750517,GER,1975-05-17
205098,Christian,Hojnacki,U,19850606,GER,1985-06-06
205099,Jonathan,Solanas Lafuente,U,19890628,ESP,1989-06-28
205100,Denis,Riabuchin,U,19880904,LTU,1988-09-04
205101,Dzems,Vinkis,R,19870716,LAT,1987-07-16
205102,Lucian,Mihailescu,U,19760204,ROU,1976-02-04
205103,Haigor,Aranguren Fuertes,U,19890423,ESP,1989-04-23
205104,Haitz,Erro Arcelus,U,19880911,ESP,1988-09-11
205105,Giuseppe,Moeri Delgado,R,19880729,GBR,1988-07-29
205106,Sander,Kruis,U,19740503,NED,1974-05-03
205107,Michael,Rutkiewicz,U,19880812,GER,1988-08-12
205108,Mikko,Kinnunen,U,19801013,FIN,1980-10-13
205109,Jens,Nilsson,U,19781209,SWE,1978-12-09
205110,Thys,Bakker,U,19860825,NED,1986-08-25
205111,Albert,Robben,U,19740817,NED,1974-08-17
205112,Nikou,Abdoullaev,U,19880212,CAN,1988-02-12
205113,Victor,Semerdjiev,R,19891104,BUL,1989-11-04
205114,Artur,Latipov,U,19890228,RUS,1989-02-28
205115,Semon,Ivanov,U,19870607,RUS,1987-06-07
205116,Lovro,Rados,U,19910307,CRO,1991-03-07
205117,Josip,Jukic,U,19890707,CRO,1989-07-07
